GO:0044446	intracellular organelle part	Rv0053 Rv0055 Rv0056 Rv0058 Rv0079 Rv0105c Rv0640 Rv0641 Rv0651 Rv0682 Rv0683 Rv0700 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0709 Rv0710 Rv0714 Rv0715 Rv0716 Rv0717 Rv0718 Rv0719 Rv0720 Rv0721 Rv0722 Rv0723 Rv0979.1c Rv1015c Rv1402 Rv1642 Rv1643 Rv2055c Rv2056c Rv2057c Rv2058c Rv2343c Rv2441c Rv2785c Rv2890c Rv2904c Rv2909c Rv3241c Rv3442c Rv3443c Rv3456c Rv3458c Rv3459c Rv3460c
GO:0044445	cytosolic part	Rv0053 Rv0055 Rv0056 Rv0079 Rv0105c Rv0241c Rv0440 Rv0640 Rv0641 Rv0651 Rv0683 Rv0702 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0709 Rv0710 Rv0714 Rv0715 Rv0716 Rv0718 Rv0719 Rv0720 Rv0721 Rv0722 Rv0723 Rv1015c Rv1023 Rv1642 Rv1643 Rv1981c Rv2055c Rv2057c Rv2058c Rv2243 Rv2441c Rv2524c Rv2785c Rv2890c Rv2904c Rv2987c Rv3048c Rv3051c Rv3241c Rv3417c Rv3442c Rv3443c Rv3456c Rv3459c
GO:0006310	DNA recombination	Rv0058 Rv0605 Rv0629c Rv0631c Rv0795 Rv0796 Rv0797 Rv0920c Rv0921 Rv0937c Rv0938 Rv1034c Rv1041c Rv1047 Rv1199c Rv1313c Rv1329c Rv1402 Rv1461 Rv1586c Rv1696 Rv1701 Rv2013 Rv2014 Rv2177c Rv2309c Rv2362c Rv2424c Rv2592c Rv2593c Rv2594c Rv2646 Rv2659c Rv2666 Rv2737c Rv2792c Rv2885c Rv2886c Rv2894c Rv2961 Rv2973c Rv2979c Rv3062 Rv3327 Rv3348 Rv3387 Rv3431c Rv3640c Rv3715c Rv3731 Rv3751 Rv3828c
GO:0001067	regulatory region nucleic acid binding	Rv0042c Rv0117 Rv0144 Rv0158 Rv0190 Rv0196 Rv0232 Rv0238 Rv0273c Rv0275c Rv0302 Rv0328 Rv0353 Rv0452 Rv0681 Rv0691c Rv0737 Rv0767c Rv0775 Rv0825c Rv0967 Rv1049 Rv1167c Rv1255c Rv1353c Rv1404 Rv1474c Rv1534 Rv1556 Rv1685c Rv1963c Rv2034 Rv2166c Rv2250c Rv2358 Rv2359 Rv2506 Rv2640c Rv2642 Rv2887 Rv2912c Rv2986c Rv3050c Rv3055 Rv3058c Rv3173c Rv3249c Rv3405c Rv3574 Rv3830c Rv3855
GO:0044212	transcription regulatory region DNA binding	Rv0042c Rv0117 Rv0144 Rv0158 Rv0190 Rv0196 Rv0232 Rv0238 Rv0273c Rv0275c Rv0302 Rv0328 Rv0353 Rv0452 Rv0681 Rv0691c Rv0737 Rv0767c Rv0775 Rv0825c Rv0967 Rv1049 Rv1167c Rv1255c Rv1353c Rv1404 Rv1474c Rv1534 Rv1556 Rv1685c Rv1963c Rv2034 Rv2166c Rv2250c Rv2358 Rv2359 Rv2506 Rv2640c Rv2642 Rv2887 Rv2912c Rv2986c Rv3050c Rv3055 Rv3058c Rv3173c Rv3249c Rv3405c Rv3574 Rv3830c Rv3855
GO:0007165	signal transduction	Rv0260c Rv0386 Rv0490 Rv0491 Rv0600c Rv0601c Rv0602c Rv0757 Rv0758 Rv0818 Rv0844c Rv0845 Rv0891c Rv0902c Rv0903c Rv0981 Rv0982 Rv1027c Rv1028c Rv1032c Rv1033c Rv1120c Rv1264 Rv1267c Rv1318c Rv1319c Rv1320c Rv1364c Rv1604 Rv1625c Rv1626 Rv1647 Rv1900c Rv2027c Rv2212 Rv2435c Rv2488c Rv2701c Rv2884 Rv2998A Rv3124 Rv3132c Rv3133c Rv3143 Rv3220c Rv3245c Rv3246c Rv3365c Rv3645 Rv3764c Rv3765c
GO:0034470	ncRNA processing	Rv0208c Rv0641 Rv0823c Rv0828c Rv1003 Rv1010 Rv1301 Rv1340 Rv1355c Rv1406 Rv1407 Rv1540 Rv1694 Rv1711 Rv1988 Rv2118c Rv2165c Rv2338c Rv2367c Rv2372c Rv2407 Rv2444c Rv2554c Rv2555c Rv2630 Rv2727c Rv2733c Rv2752c Rv2793c Rv2838c Rv2879c Rv2880c Rv2906c Rv2907c Rv2925c Rv2966c Rv3024c Rv3300c Rv3366 Rv3404c Rv3419c Rv3421c Rv3422c Rv3442c Rv3455c Rv3459c Rv3579c Rv3625c Rv3752c Rv3919c Rv3923c
GO:0071555	cell wall organization	Rv0016c Rv0050 Rv0116c Rv0192 Rv0206c Rv0447c Rv0482 Rv0483 Rv0805 Rv0838 Rv1017c Rv1018c Rv1302 Rv1315 Rv1338 Rv1433 Rv1477 Rv1478 Rv2136c Rv2152c Rv2153c Rv2154c Rv2155c Rv2156c Rv2157c Rv2158c Rv2163c Rv2518c Rv2525c Rv2553c Rv2673 Rv2942 Rv2981c Rv3717 Rv3782 Rv3789 Rv3790 Rv3791 Rv3792 Rv3793 Rv3794 Rv3795 Rv3805c Rv3806c Rv3807c Rv3808c Rv3809c Rv3821 Rv3823c Rv3915
GO:0035556	intracellular signal transduction	Rv0260c Rv0386 Rv0490 Rv0491 Rv0600c Rv0601c Rv0602c Rv0757 Rv0758 Rv0818 Rv0844c Rv0845 Rv0891c Rv0902c Rv0903c Rv0981 Rv0982 Rv1027c Rv1028c Rv1032c Rv1033c Rv1120c Rv1264 Rv1267c Rv1318c Rv1319c Rv1320c Rv1364c Rv1625c Rv1626 Rv1647 Rv1900c Rv2027c Rv2212 Rv2435c Rv2488c Rv2884 Rv2998A Rv3124 Rv3132c Rv3133c Rv3143 Rv3220c Rv3245c Rv3246c Rv3365c Rv3645 Rv3764c Rv3765c
GO:0044391	ribosomal subunit	Rv0053 Rv0055 Rv0056 Rv0079 Rv0105c Rv0640 Rv0641 Rv0651 Rv0682 Rv0683 Rv0700 Rv0703 Rv0704 Rv0705 Rv0706 Rv0707 Rv0708 Rv0709 Rv0710 Rv0714 Rv0715 Rv0716 Rv0717 Rv0718 Rv0719 Rv0720 Rv0721 Rv0722 Rv0723 Rv0979.1c Rv1015c Rv1642 Rv1643 Rv2055c Rv2056c Rv2057c Rv2058c Rv2441c Rv2785c Rv2890c Rv2904c Rv2909c Rv3241c Rv3442c Rv3443c Rv3456c Rv3458c Rv3459c Rv3460c
GO:0034404	nucleobase containing small molecule biosynthetic process	Rv0363c Rv0382c Rv0462 Rv0478 Rv0489 Rv0535 Rv0754 Rv0805 Rv0946c Rv1021 Rv1023 Rv1232c Rv1341 Rv1354c Rv1357c Rv1380 Rv1381 Rv1383 Rv1384 Rv1385 Rv1436 Rv1437 Rv1438 Rv1617 Rv1699 Rv2029c Rv2139 Rv2202c Rv2207 Rv2215 Rv2241 Rv2344c Rv2445c Rv2583c Rv2584c Rv2613c Rv2697c Rv2764c Rv2883c Rv3010c Rv3232c Rv3309c Rv3310 Rv3313c Rv3315c Rv3396c Rv3410c Rv3411c Rv3624c
GO:0003690	double stranded DNA binding	Rv0001 Rv0117 Rv0144 Rv0158 Rv0190 Rv0196 Rv0232 Rv0238 Rv0273c Rv0275c Rv0302 Rv0328 Rv0353 Rv0452 Rv0681 Rv0691c Rv0767c Rv0775 Rv0825c Rv0937c Rv0967 Rv1167c Rv1255c Rv1353c Rv1474c Rv1534 Rv1556 Rv1685c Rv1963c Rv1985c Rv2166c Rv2250c Rv2359 Rv2464c Rv2506 Rv2912c Rv2924c Rv2986c Rv3050c Rv3055 Rv3058c Rv3173c Rv3249c Rv3297 Rv3405c Rv3574 Rv3674c Rv3830c Rv3855
GO:0098660	inorganic ion transmembrane transport	Rv0107c Rv0143c Rv0362 Rv0425c Rv0545c Rv0820 Rv0908 Rv0924c Rv0928 Rv0930 Rv0932c Rv0933 Rv0934 Rv0936 Rv1028A Rv1029 Rv1030 Rv1031 Rv1239c Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1707 Rv1739c Rv1997 Rv2193 Rv2199c Rv2200c Rv2281 Rv2287 Rv2397c Rv2398c Rv2399c Rv2400c Rv2691 Rv2692 Rv2713 Rv2856 Rv3043c Rv3069 Rv3070 Rv3236c Rv3273 Rv3331
GO:0051539	4 iron	Rv0022c Rv0069c Rv0189c Rv0252 Rv0423c Rv0693 Rv0808 Rv0869c Rv0886 Rv1110 Rv1161 Rv1173 Rv1259 Rv1465 Rv1475c Rv1553 Rv1589 Rv1594 Rv1736c Rv2007c Rv2064 Rv2204c Rv2218 Rv2388c Rv2391 Rv2392 Rv2578c Rv2733c Rv2868c Rv2879c Rv2880c Rv2900c Rv2988c Rv3109 Rv3146 Rv3150 Rv3151 Rv3153 Rv3197A Rv3219 Rv3260c Rv3382c Rv3416 Rv3589 Rv3674c Rv3681c Rv3858c Rv3862c
GO:0016836	hydro lyase activity	Rv0130 Rv0189c Rv0222 Rv0241c Rv0260c Rv0511 Rv0512 Rv0553 Rv0635 Rv0637 Rv0905 Rv1023 Rv1070c Rv1077 Rv1098c Rv1130 Rv1136 Rv1159.1 Rv1284 Rv1355c Rv1395 Rv1472 Rv1475c Rv1508A Rv1511 Rv1601 Rv1612 Rv1613 Rv2338c Rv2486 Rv2537c Rv2753c Rv2987c Rv2988c Rv3039c Rv3082c Rv3110 Rv3273 Rv3373 Rv3433c Rv3464 Rv3516 Rv3536c Rv3550 Rv3588c Rv3736 Rv3833 Rv3838c
GO:0051172	negative regulation of nitrogen compound metabolic process	Rv0018c Rv0079 Rv0158 Rv0165c Rv0190 Rv0212c Rv0300 Rv0301 Rv0353 Rv0586 Rv0674 Rv0757 Rv0949 Rv0967 Rv0981 Rv1102c Rv1264 Rv1353c Rv1561 Rv1638 Rv1719 Rv1773c Rv1827 Rv1846c Rv1956 Rv1963c Rv1985c Rv2063A Rv2166c Rv2359 Rv2374c Rv2420c Rv2477c Rv2711 Rv2718c Rv2720 Rv2829c Rv2866 Rv2989 Rv3219 Rv3241c Rv3287c Rv3358 Rv3364c Rv3408 Rv3646c Rv3676 Rv3855
GO:0009167	purine ribonucleoside monophosphate metabolic process	Rv0001 Rv0357c Rv0363c Rv0389 Rv0462 Rv0489 Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0946c Rv0956 Rv0957 Rv1023 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1389 Rv1436 Rv1437 Rv1438 Rv1617 Rv2029c Rv2202c Rv2215 Rv2241 Rv2584c Rv2964 Rv3010c Rv3043c Rv3275c Rv3276c Rv3313c Rv3396c Rv3411c Rv3624c
GO:0046486	glycerolipid metabolic process	Rv0183 Rv0220 Rv0221 Rv0436c Rv0437c Rv0557 Rv0564c Rv0646c Rv0895 Rv1063c Rv1159 Rv1166 Rv1425 Rv1497 Rv1604 Rv1640c Rv1692 Rv1760 Rv1822 Rv1984c Rv2131c Rv2181 Rv2188c Rv2285 Rv2289 Rv2482c Rv2484c Rv2565 Rv2610c Rv2611c Rv2612c Rv2701c Rv2746c Rv2881c Rv2982c Rv3087 Rv3088 Rv3130c Rv3137 Rv3233c Rv3234c Rv3239c Rv3310 Rv3371 Rv3480c Rv3734c Rv3740c
GO:0009890	negative regulation of biosynthetic process	Rv0014c Rv0015c Rv0079 Rv0158 Rv0190 Rv0212c Rv0301 Rv0353 Rv0586 Rv0674 Rv0757 Rv0931c Rv0967 Rv0981 Rv1102c Rv1264 Rv1353c Rv1561 Rv1719 Rv1743 Rv1746 Rv1773c Rv1827 Rv1846c Rv1956 Rv1963c Rv1985c Rv2063A Rv2166c Rv2176 Rv2359 Rv2374c Rv2420c Rv2477c Rv2711 Rv2718c Rv2720 Rv2829c Rv2866 Rv2989 Rv3219 Rv3241c Rv3287c Rv3358 Rv3408 Rv3676 Rv3855
GO:0044036	cell wall macromolecule metabolic process	Rv0014c Rv0016c Rv0050 Rv0116c Rv0192 Rv0470c Rv0482 Rv0483 Rv0503c Rv0642c Rv0643c Rv0644c Rv0645c Rv0904c Rv0974c Rv1018c Rv1302 Rv1315 Rv1338 Rv1433 Rv1483 Rv1484 Rv2136c Rv2152c Rv2153c Rv2154c Rv2155c Rv2156c Rv2157c Rv2158c Rv2163c Rv2246 Rv2518c Rv2525c Rv2553c Rv2981c Rv3255c Rv3392c Rv3423c Rv3717 Rv3782 Rv3790 Rv3791 Rv3792 Rv3808c Rv3910 Rv3915
GO:0015399	primary active transmembrane transporter activity	Rv0092 Rv0103c Rv0107c Rv0194 Rv0425c Rv0613c Rv0638 Rv0820 Rv0908 Rv0933 Rv0969 Rv1028A Rv1029 Rv1030 Rv1031 Rv1272c Rv1273c Rv1304 Rv1305 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1348 Rv1349 Rv1440 Rv1469 Rv1620c Rv1621c Rv1747 Rv1819c Rv1821 Rv1859 Rv1992c Rv1997 Rv2060 Rv2093c Rv2397c Rv2398c Rv2399c Rv2400c Rv2586c Rv2587c Rv3240c Rv3270 Rv3743c
GO:0015405	P-P bond hydrolysis driven transmembrane transporter activity	Rv0092 Rv0103c Rv0107c Rv0194 Rv0425c Rv0613c Rv0638 Rv0820 Rv0908 Rv0933 Rv0969 Rv1028A Rv1029 Rv1030 Rv1031 Rv1272c Rv1273c Rv1304 Rv1305 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1348 Rv1349 Rv1440 Rv1469 Rv1620c Rv1621c Rv1747 Rv1819c Rv1821 Rv1859 Rv1992c Rv1997 Rv2060 Rv2093c Rv2397c Rv2398c Rv2399c Rv2400c Rv2586c Rv2587c Rv3240c Rv3270 Rv3743c
GO:0034655	nucleobase containing compound catabolic process	Rv0363c Rv0462 Rv0478 Rv0489 Rv0754 Rv0805 Rv0946c Rv1008 Rv1021 Rv1023 Rv1102c Rv1107c Rv1108c Rv1246c Rv1340 Rv1341 Rv1354c Rv1357c Rv1436 Rv1437 Rv1438 Rv1617 Rv1991c Rv2029c Rv2092c Rv2215 Rv2228c Rv2241 Rv2344c Rv2549c Rv2613c Rv2697c Rv2764c Rv2783c Rv2801c Rv2866 Rv2902c Rv2925c Rv3010c Rv3248c Rv3307 Rv3310 Rv3313c Rv3315c Rv3358 Rv3393 Rv3411c
GO:0004519	endonuclease activity	Rv0058 Rv0427c Rv0456A Rv0627 Rv0631c Rv0659c Rv0670 Rv1008 Rv1102c Rv1246c Rv1321 Rv1339 Rv1420 Rv1461 Rv1495 Rv1633 Rv1638 Rv1765c Rv1942c Rv1955 Rv1991c Rv2015c Rv2063A Rv2191 Rv2228c Rv2274c Rv2367c Rv2407 Rv2464c Rv2528c Rv2549c Rv2594c Rv2737c Rv2752c Rv2801c Rv2816c Rv2817c Rv2824c Rv2866 Rv2902c Rv2924c Rv2925c Rv3297 Rv3358 Rv3674c Rv3796 Rv3923c
GO:0009116	nucleoside metabolic process	Rv0091 Rv0382c Rv0438c Rv0535 Rv0571c Rv0808 Rv0866 Rv0994 Rv1017c Rv1021 Rv1232c Rv1366 Rv1379 Rv1380 Rv1381 Rv1383 Rv1384 Rv1385 Rv1389 Rv1699 Rv2030c Rv2139 Rv2143 Rv2202c Rv2207 Rv2292c Rv2293c Rv2445c Rv2583c Rv2584c Rv2883c Rv3119 Rv3124 Rv3232c Rv3242c Rv3248c Rv3307 Rv3309c Rv3313c Rv3314c Rv3315c Rv3323c Rv3393 Rv3396c Rv3410c Rv3411c Rv3624c
GO:0009126	purine nucleoside monophosphate metabolic process	Rv0001 Rv0357c Rv0363c Rv0389 Rv0462 Rv0489 Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0946c Rv0956 Rv0957 Rv1023 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1389 Rv1436 Rv1437 Rv1438 Rv1617 Rv2029c Rv2202c Rv2215 Rv2241 Rv2584c Rv2964 Rv3010c Rv3043c Rv3275c Rv3276c Rv3313c Rv3396c Rv3411c Rv3624c
GO:0005506	iron ion binding	Rv0136 Rv0233 Rv0274 Rv0327c Rv0568 Rv0734 Rv0764c Rv0766c Rv0778 Rv0805 Rv1065 Rv1256c Rv1394c Rv1465 Rv1666c Rv1777 Rv1785c Rv1814 Rv1876 Rv1880c Rv2043c Rv2194 Rv2204c Rv2266 Rv2268c Rv2276 Rv2711 Rv2861c Rv2868c Rv3043c Rv3059 Rv3121 Rv3161c Rv3250c Rv3251c Rv3254 Rv3398c Rv3503c Rv3518c Rv3526 Rv3545c Rv3568c Rv3685c Rv3703c Rv3841 Rv3846
GO:0010629	negative regulation of gene expression	Rv0079 Rv0158 Rv0190 Rv0212c Rv0301 Rv0353 Rv0586 Rv0674 Rv0757 Rv0867c Rv0967 Rv0981 Rv1009 Rv1102c Rv1353c Rv1561 Rv1719 Rv1773c Rv1846c Rv1884c Rv1956 Rv1963c Rv1991c Rv2063A Rv2166c Rv2359 Rv2374c Rv2389c Rv2420c Rv2450c Rv2477c Rv2711 Rv2718c Rv2720 Rv2783c Rv2801c Rv2829c Rv2866 Rv2989 Rv3219 Rv3241c Rv3287c Rv3358 Rv3408 Rv3676 Rv3855
GO:0009141	nucleoside triphosphate metabolic process	Rv0321 Rv0334 Rv0363c Rv0438c Rv0462 Rv0489 Rv0733 Rv0754 Rv0866 Rv0946c Rv0994 Rv1021 Rv1023 Rv1232c Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1341 Rv1436 Rv1437 Rv1438 Rv1617 Rv1699 Rv2029c Rv2215 Rv2241 Rv2344c Rv2445c Rv2697c Rv2754c Rv2764c Rv2883c Rv3010c Rv3043c Rv3119 Rv3124 Rv3232c Rv3247c Rv3323c Rv3410c Rv3411c
GO:0006644	phospholipid metabolic process	Rv0033 Rv0046c Rv0436c Rv0437c Rv0557 Rv0564c Rv0888 Rv1011 Rv1018c Rv1063c Rv1110 Rv1159 Rv1166 Rv1344 Rv1551 Rv1604 Rv1640c Rv1692 Rv1745c Rv1822 Rv2131c Rv2181 Rv2188c Rv2244 Rv2252 Rv2289 Rv2482c Rv2565 Rv2610c Rv2611c Rv2612c Rv2682c Rv2701c Rv2746c Rv2868c Rv2870c Rv2881c Rv2982c Rv3137 Rv3239c Rv3310 Rv3377c Rv3382c Rv3398c Rv3581c Rv3582c
GO:0031327	negative regulation of cellular biosynthetic process	Rv0014c Rv0015c Rv0079 Rv0158 Rv0190 Rv0212c Rv0301 Rv0353 Rv0586 Rv0674 Rv0757 Rv0931c Rv0967 Rv0981 Rv1102c Rv1264 Rv1353c Rv1561 Rv1719 Rv1743 Rv1773c Rv1827 Rv1846c Rv1956 Rv1963c Rv1985c Rv2063A Rv2166c Rv2176 Rv2359 Rv2374c Rv2420c Rv2477c Rv2711 Rv2718c Rv2720 Rv2829c Rv2866 Rv2989 Rv3219 Rv3241c Rv3287c Rv3358 Rv3408 Rv3676 Rv3855
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	Rv0001 Rv0357c Rv0363c Rv0389 Rv0462 Rv0489 Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0946c Rv0956 Rv0957 Rv1023 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1436 Rv1437 Rv1438 Rv1617 Rv2029c Rv2202c Rv2215 Rv2241 Rv2584c Rv2964 Rv3010c Rv3275c Rv3276c Rv3313c Rv3396c Rv3411c Rv3624c
GO:0022900	electron transport chain	Rv0083 Rv0161 Rv0247c Rv0248c Rv0374c Rv0462 Rv0688 Rv0794c Rv1161 Rv1164 Rv1177 Rv1248c Rv1552 Rv1553 Rv1623c Rv1854c Rv1937 Rv2007c Rv2193 Rv2194 Rv2196 Rv2199c Rv2200c Rv2713 Rv2776c Rv2855 Rv3028c Rv3029c Rv3043c Rv3053c Rv3149 Rv3151 Rv3155 Rv3156 Rv3157 Rv3158 Rv3198.1 Rv3230c Rv3303c Rv3318 Rv3319 Rv3503c Rv3554 Rv3571 Rv3914
GO:0008324	cation transmembrane transporter activity	Rv0092 Rv0103c Rv0107c Rv0318c Rv0362 Rv0425c Rv0488 Rv0908 Rv0924c Rv0969 Rv1028A Rv1029 Rv1030 Rv1031 Rv1239c Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1469 Rv1859 Rv1986 Rv1992c Rv1997 Rv2025c Rv2193 Rv2199c Rv2200c Rv2287 Rv2691 Rv2692 Rv2713 Rv2856 Rv2920c Rv3043c Rv3236c Rv3237c Rv3270 Rv3271c Rv3331 Rv3743c
GO:0042592	homeostatic process	Rv0186A Rv0282 Rv0407 Rv0432 Rv0462 Rv0526 Rv0688 Rv0794c Rv0816c Rv0821c Rv0985c Rv1324 Rv1348 Rv1349 Rv1465 Rv1470 Rv1471 Rv1608c Rv1620c Rv1677 Rv1698 Rv1732c Rv1876 Rv1932 Rv2215 Rv2238c Rv2287 Rv2428 Rv2429 Rv2521 Rv2713 Rv2855 Rv2874 Rv2878c Rv2895c Rv3000 Rv3053c Rv3198.1 Rv3301c Rv3303c Rv3416 Rv3673c Rv3841 Rv3913 Rv3914
GO:0008757	S-adenosylmethionine dependent methyltransferase activity	Rv0208c Rv0294 Rv0326 Rv0470c Rv0503c Rv0511 Rv0520 Rv0560c Rv0567 Rv0642c Rv0644c Rv1010 Rv1139c Rv1300 Rv1377c Rv1407 Rv1498c Rv1515c Rv1694 Rv1988 Rv2066 Rv2067c Rv2071c Rv2072c Rv2118c Rv2165c Rv2258c Rv2372c Rv2423 Rv2622 Rv2675c Rv2847c Rv2879c Rv2880c Rv2906c Rv3030 Rv3038c Rv3120 Rv3322c Rv3366 Rv3392c Rv3579c Rv3699 Rv3701c Rv3919c
GO:0006820	anion transport	Rv0143c Rv0253 Rv0261c Rv0267 Rv0346c Rv0488 Rv0522 Rv0545c Rv0820 Rv0821c Rv0928 Rv0929 Rv0930 Rv0932c Rv0933 Rv0934 Rv0935 Rv0936 Rv1620c Rv1621c Rv1704c Rv1707 Rv1739c Rv1857 Rv1858 Rv1859 Rv1902c Rv1986 Rv2127 Rv2254c Rv2281 Rv2329c Rv2397c Rv2398c Rv2399c Rv2400c Rv2643 Rv2684 Rv2685 Rv2690c Rv3069 Rv3070 Rv3273 Rv3301c Rv3578
GO:0009127	purine nucleoside monophosphate biosynthetic process	Rv0001 Rv0357c Rv0363c Rv0389 Rv0462 Rv0489 Rv0733 Rv0754 Rv0772 Rv0777 Rv0780 Rv0787A Rv0788 Rv0803 Rv0808 Rv0809 Rv0946c Rv0956 Rv0957 Rv1023 Rv1304 Rv1305 Rv1306 Rv1307 Rv1308 Rv1309 Rv1310 Rv1311 Rv1436 Rv1437 Rv1438 Rv1617 Rv2029c Rv2202c Rv2215 Rv2241 Rv2584c Rv2964 Rv3010c Rv3275c Rv3276c Rv3313c Rv3396c Rv3411c Rv3624c
GO:0016879	ligase activity	Rv0357c Rv0433 Rv0573c Rv0772 Rv0780 Rv0787A Rv0788 Rv0803 Rv0809 Rv0992c Rv1330c Rv1383 Rv1384 Rv1391 Rv1570 Rv1658 Rv1699 Rv1712 Rv1878 Rv2097c Rv2130c Rv2152c Rv2155c Rv2157c Rv2158c Rv2201 Rv2220 Rv2222c Rv2384 Rv2438c Rv2447c Rv2501c Rv2848c Rv2860c Rv2981c Rv3009c Rv3011c Rv3262 Rv3276c Rv3279c Rv3396c Rv3602c Rv3625c Rv3688c Rv3704c
GO:0044038	cell wall macromolecule biosynthetic process	Rv0014c Rv0016c Rv0050 Rv0116c Rv0192 Rv0470c Rv0482 Rv0483 Rv0503c Rv0642c Rv0643c Rv0644c Rv0645c Rv0904c Rv0974c Rv1018c Rv1302 Rv1315 Rv1338 Rv1433 Rv1483 Rv1484 Rv2136c Rv2152c Rv2153c Rv2154c Rv2155c Rv2156c Rv2157c Rv2158c Rv2163c Rv2246 Rv2518c Rv2553c Rv2981c Rv3255c Rv3392c Rv3423c Rv3782 Rv3790 Rv3791 Rv3792 Rv3808c Rv3910
GO:0042578	phosphoric ester hydrolase activity	Rv0018c Rv0114 Rv0153c Rv0317c Rv0505c Rv0670 Rv0805 Rv0888 Rv0906 Rv0982 Rv1099c Rv1354c Rv1357c Rv1364c Rv1604 Rv1692 Rv1755c Rv2075c Rv2131c Rv2221c Rv2228c Rv2234 Rv2277c Rv2344c Rv2349c Rv2350c Rv2351c Rv2419c Rv2577 Rv2583c Rv2701c Rv2837c Rv3042c Rv3113 Rv3137 Rv3214 Rv3310 Rv3372 Rv3376 Rv3378c Rv3487c Rv3490 Rv3842c Rv3856c
GO:1990837	sequence specific double stranded DNA binding	Rv0001 Rv0117 Rv0144 Rv0158 Rv0190 Rv0196 Rv0232 Rv0238 Rv0273c Rv0275c Rv0302 Rv0328 Rv0353 Rv0452 Rv0681 Rv0691c Rv0767c Rv0775 Rv0825c Rv0967 Rv1167c Rv1255c Rv1353c Rv1474c Rv1534 Rv1556 Rv1685c Rv1963c Rv1985c Rv2166c Rv2250c Rv2359 Rv2506 Rv2912c Rv2986c Rv3050c Rv3055 Rv3058c Rv3173c Rv3249c Rv3405c Rv3574 Rv3830c Rv3855
GO:0043648	dicarboxylic acid metabolic process	Rv0118c Rv0410c Rv0812 Rv0858c Rv0948c Rv1059 Rv1098c Rv1187 Rv1188 Rv1201c Rv1202 Rv1240 Rv1248c Rv1293 Rv1555 Rv1594 Rv1596 Rv1885c Rv2178c Rv2332 Rv2421c Rv2447c Rv2476c Rv2498c Rv2537c Rv2538c Rv2539c Rv2540c Rv2552c Rv2726c Rv2753c Rv2773c Rv2949c Rv3075c Rv3227 Rv3432c Rv3606c Rv3607c Rv3608c Rv3708c Rv3709c Rv3838c Rv3858c Rv3859c
GO:0016616	oxidoreductase activity	Rv0066c Rv0303 Rv0322 Rv0468 Rv0482 Rv0564c Rv0728c Rv0751c Rv0761c Rv0770 Rv0860 Rv1106c Rv1121 Rv1122 Rv1232c Rv1240 Rv1294 Rv1409 Rv1447c Rv1483 Rv1512 Rv1530 Rv1599 Rv1715 Rv1844c Rv1862 Rv1895 Rv2002 Rv2263 Rv2332 Rv2552c Rv2573 Rv2671 Rv2870c Rv2931 Rv2982c Rv2995c Rv2996c Rv3001c Rv3045 Rv3086 Rv3266c Rv3339c Rv3411c
GO:0070589	cellular component macromolecule biosynthetic process	Rv0014c Rv0016c Rv0050 Rv0116c Rv0192 Rv0470c Rv0482 Rv0483 Rv0503c Rv0642c Rv0643c Rv0644c Rv0645c Rv0904c Rv0974c Rv1018c Rv1302 Rv1315 Rv1338 Rv1433 Rv1483 Rv1484 Rv2136c Rv2152c Rv2153c Rv2154c Rv2155c Rv2156c Rv2157c Rv2158c Rv2163c Rv2246 Rv2518c Rv2553c Rv2981c Rv3255c Rv3392c Rv3423c Rv3782 Rv3790 Rv3791 Rv3792 Rv3808c Rv3910
GO:0030682	evasion or tolerance of host defense response	Rv0137c Rv0169 Rv0432 Rv0442c Rv0470c Rv0638 Rv0732 Rv1093 Rv1249c Rv1270c Rv1280c Rv1281c Rv1282c Rv1283c Rv1440 Rv1542c Rv1544 Rv1821 Rv1908c Rv1932 Rv2206 Rv2220 Rv2238c Rv2259 Rv2269c Rv2301 Rv2339 Rv2428 Rv2506 Rv2586c Rv2587c Rv2958c Rv2962c Rv3206c Rv3240c Rv3615c Rv3761c Rv3846 Rv3870 Rv3871 Rv3877 Rv3887c Rv3914
